id,text,label
train_000220,Giấy quá mỏng đọc khá là đau_đầu . Tên_riêng dịch ra tiếng việt đọc hơi ... : ( Mình thấy mọi người khen nhiều nên mới mua thế_mà ... thất_vọng quá : (,1
train_000221,Khá là ƯNG Với giá này mua được đôi ntn là quá tuyệt rồi,0
train_000222,Nội_dung mình không bàn nữa vì sách mình mua tặng bạn thôi chứ cũng chưa đọc bao_giờ nhưng mjk bực kinh_khủng vì sách quá bẩn luôn > < chưa bao_giờ mình bực tiki như_vậy luôn ấy .... mong là không gặp đợt hàng nào như_vậy nữa ...,1
train_000223,Rất đáng tiền cảm_ơn sop nhiều nha hang ok lắm hàng dùng đc e sẽ ủng_hộ sop lau dài,0
train_000224,Đóng_gói sản_phẩm rất đẹp và chắc_chắn Số đúng chỉ để vào mạng .. chứ không dùng để nghe gọi,0
train_000225,bạn cùng phòng mua shoppe có 260k . mình mua 440k . mà chất_liệu k bằng . mới móc có mấy bộ áo_dài đã gãy . tưởng tiki bán hàng uy_tín nên chấp_nhận mua giá cao hơn . nhưng quá thất_vọng . k bao_giờ mua và giới_thiệu tiki nữa,1
train_000226,"Quyển_Thượng thật_sự rất thu_hút ! Tôi như bị cuốn vào những tình_huống dễ_thương những gặp_gỡ đối_thoại sinh_động . Nhưng ấn_bản in vẫn không hề có gì khác về dịch_thuật để câu từ hay hơn mang tính Việt hoá hơn ; mà cứ như y_hệt trên internet vậy . Lẽ_ra câu_chuyện đã rất hay nếu phần "" "" A Lan_Nhược_Chi_Mộng "" "" không quá dài_dòng và phức_tạp . Bây_giờ mới thấy kể_ra chuyện này tác_giả đã lập quá nhiều nhân_vật . Và để giải_quyết hết những gút mắc của họ đã làm câu_chuyện càng về sau càng loãng và chán !",1
train_000227,Chưa dùng nên chưa biết chất_lượng ntn Cho 5 sao vì shop tư_vấn rất nhiệt_tình . Chúc shop luôn đắt hàng ,0
train_000228,Sản_phẩm tốt ạ ❤️,0
train_000229,"Giày đẹp lắm luôn  Chị chủ shop cũng rất nhiệt_tình tư_vấn , lại còn chụp ảnh thật sp trước khi gửi nữa chứ Mỗi tội size hơi rộng chút thôi  Rất đáng tiền",0
train_000230,Mẫu_mã y ảnh . Hộp bọc cẩn_thận,0
train_000231,Hàng tương_đối ok Rất đáng tiền,0
train_000232,Màu đẹp cực .,0
train_000233,Đóng_gói sản_phẩm rất đẹp và chắc_chắn Thời_gian giao hàng rất nhanh . Date sữa mới tận 2020,0
train_000234,San phạm khác voi mo ta thay ko dung,1
train_000235,""" Pin 2300 nhìn thấy nản rồi ... """,1
train_000236,Shop giao hàng nhanh Chất_lượng sản_phẩm rất đáng tiền cấc bác ạ,0
train_000237,Mình mới mua thấy tiện là có_thể sạc pin để cầm đi được sử dụng.Nhưng vắt đau lắm thay cái cao_su của media hoặc unimon thì đỡ đau hơn . Nhưng không tự_động thả ra phải nhấn nút cứ hút vào liên_tục thôi . Lâu_lâu sử_dụng thì được .,1
train_000238,Giày bao êm bao đẹp mình rất thích chắc sẽ ủng_hộ shop dài_dài Chất_lượng sản_phẩm tuyệt_vời Rất đáng tiền,0
train_000239,ủa chứ bán_kính mà không có phụ_kiện đi kèm vậy shop,1
train_000240,Trà thơm uống ngon nhưng tiếc là loại hoa dâm_bụt chỉ có 20 gói / hộp,0
train_000241,"Đây là hành_động mang tính_chất biểu_diễn chứ không phải như nhân_vật trong clip nói , cần nghiêm_khắc với những kiểu đùa như thế_này .",0
train_000242,Hàng nguyên seal ngon bổ rẻ chỉ có_điều vận_chuyển lâu quá !,0
train_000243,ko biet có ảnh huong sức khoe gia_đình k,1
train_000244,Ko hợp khẳu vị cho lắm Thời_gian giao hàng rất nhanh,0
train_000245,Giày xinhhh  Vì lí_do kĩ_thuật nên được tặng thêm một đôi nữa thích ghê ,0
train_000246,K nhu mong muon k co qua tang ma viet la co . that vong,0
train_000247,Date mới . Giao hàng rất nhanh . Shop phục_vụ rất tốt Rất đáng tiền,0
train_000248,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc chắn.máy tuy nhỏ nhưng có võ ạđộ bền thì em chưa dám nói . Nhưng nếu có 10 sao em cũng vote ạ.rất cảm_ơn shop,0
train_000249,Chất_liệu cặp ưng_ý và dày_dặn kết_cấu chắc_chắn màu đúng hình quảng_cáo . Thời_gian giao hàng rất nhanh . Nói_chung rất tốt .,0
train_000250,Chất_lượng sản_phẩm tuyệt  Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn Thời_gian giao hàng rất nhanh Rất đáng tiền Shop phục_vụ rất tốt,0
train_000251,Vở rất đẹp,0
train_000252,Khác so với hình_mẫu,1
train_000253,Chất_lượng sản_phẩm tuyệt_vời . Ốp rất là ưng_ý ,0
train_000254,Chất_lượng tốt đóng_gói đẹp nếu giảm độ mặn chút_xíu sẽ ăn được nhiều hơn .,0
train_000255,Quat be giu trả rát mat thoi gian kg co thoi gian Rất không đáng tiền,1
train_000256,Sim mất 1 tháng sai_lầm khi mua Chất_lượng sản_phẩm rất kém,1
train_000257,sản_phẩm loa bass 20cm nhận mà đã bị hư lỗi không hoạt_động .. buồn vậy !,1
train_000258,Rất yếu . Ko dùng được,1
train_000259,giày tốt mang êm ; cho sao ít vì chọn giao hàng trong ngày mà tận 3 ngày kể từ ngày order mới nhận được,1
train_000260,Shop giao thiếu dụng_cụ lấy mụn cho e mất rồi,0
train_000261,Hag tam dc Hag bi lem keo nhieu wa Mjnh co luu y shop nho kt truoc Ma nhan hag kt thay lem keo rat nhieu Lan sau shop luu y chat luong de kh hag yen tam,0
train_000262,Tôi nhận được 2 hũ 1 hũ còn nguyên tem 1 hũ tem chống hàng giả bị rách sản_phẩm đã bị mở ra trước đó và dán keo lại dấu keo đen nham_nhở trên sản_phẩm . Rất không hài_lòng về cách,1
train_000263,Dập có trợ_lực xài tốt . Tuy giá có hơi cao tí . Sp đúng như mô_tả . Shop nhiệt_tình giao đúng mẫu .,0
train_000264,Chất_lượng sản_phẩm tuyệt_vời sẽ ủng_hộ ..,0
train_000265,Giao sai hàng cho khách,1
train_000266,Sp tạm dùng được,0
train_000267,Sản_phẩm cực kém chất_lượng . Cường_lực để xước hết . Dán vào nhìn cái máy không khác gì đồ bỏ .,1
train_000268,Giày đẹp vải tốt rất đáng tiền ,0
train_000269,Chất_lượng sản_phẩm rất kém Rất không đáng tiền . Dùng bị nên nốt đỏ tốt nhất không nên mua,1
train_000270,Ghế chắc_chắn,0
train_000271,Ưng_ý ❤ sẽ ủng_hộ nhiều đơn hàng nữa ạ Đóng_gói sản_phẩm rất đẹp và chắc_chắn,0
train_000272,Đóng_gói sản_phẩm rất đẹp và chắc_chắn . Mình chưa dùng nên chưa rõ chất_lượng nhưng hy_vọng sẽ tốt . Thanks shop,0
train_000273,ừ thì là mà quá tuyệt_vời .... Đóng_gói sản_phẩm rất đẹp và chắc_chắn Shop phục_vụ rất tốt Rất đáng tiền,0
train_000274,Đồ đẹp nhưng shop gửi hàng chậm quá hichic dù_sao vẫn cho shop 5 sao . Lần sau shop nên gói hàng ki hơn tý nữa ạ,0
train_000275,Chất_lượng sản_phẩm ok . ,0
train_000276, Đóng gói sản_phẩm rất đẹp và chắc_chắn gjầy mang rất êm giao hàng rất nhanh,0
train_000277,Hài_lòng . thời_gian giao hành nhanh .,0
train_000278,Chất  Chất_lượng sản_phẩm tuyệt_vời . Đc shop tặng thêm gói trà đào xinh_xinh  . Sẽ ủng_hộ shop nhiều hơn ,0
train_000279,Hàng đẹp : ) ) Siêu xinh xắn ,0
train_000280,Chất_lượng sản_phẩm rất kém đồng_hồ hết pinshop phục_vụ kémib k trả lời.mn nên cân_nhắc trc kbi mua,1
train_000281,Đẹp xuất_sắc nè,0
train_000282,Chất_lượng sản_phẩm tuyệtvời nhung con hoi dau,0
train_000283,Mùi thơm dễ_chịu Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn,0
train_000284,Giày đẹpchuẩn size ! ❤️,0
train_000285,Good . Tôi hài_lòng với sản_phẩm của shop Chất_lượng sản_phẩm tuyệt_vời,0
train_000286,Thời_gian giao hàng rất chậm giao sai mã màu .,1
train_000287,Mình mua bộ giường hơi kèm bơm điện nhưng chỉ nhận được giường hơi thôi phải tự mua cái bơm điện để dùng . Lần đầu_tiên mua hàng Tiki mà mình thấy không hài_lòng nhất . Lần sau sẽ không mua của nhà_cung_cấp này nữa,1
train_000288,Đóng_gói sản_phẩm rất đẹp và chắc chắn.Chất lượng phù_hợp với giá cả.Nói chung là giòn ngon .,0
train_000289,Mua giày nưc gửi giày nam đến chịu,1
train_000290,Giày y hình êm chân giá tốt . Cám_ơn shop☺,0
train_000291,Mình nhấn huỷ đơn hàng vì lí_do cá_nhân nhưng shop k chấp_nhận yêu_cầu và vẫn tiến_hành gửi . Đồng_hồ thì bị tróc sơn 1 mắt chốt nhìn rất là lộ . Rất k hài_lòng về thái_độ phục_vụ của shop,1
train_000292,""" trình_duyệt web EDGE của win 10 bị lỗi không xem được các clip trên các báo mạng mặc_dù đã vào settings , view advanded setting , bật adobe flashplayer nhưng vẫn không xem được . phải chuyển sang chế_độ duyệt open with internet Explorer hoặc xem bằng chrome . """,1
train_000293,Mẻ này ngon ghê . Khô vừa và cay íttrẻ con nhà mình thích ăn lắm . Nếu ít ngọt hơn chút thì càng tuyệt hơn . Vẫn sẽ ủng_hộ Shop lâu_dài .,0
train_000294,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn Shop phục_vụ rất tốt Rất đáng tiền.moi ng ung ho shop nha,0
train_000295,Sách rất đẹp mình rất thích ❤❤ yêu shop vì giao hàng rất nhanh,0
train_000296,Mỏng . Các cạnh sắc . K nên cho bé dùng 1 mình,1
train_000297,Dịch_vụ bên Tiki vô_cùng tệ tôi mua 2 bình giữ nhiệt màu đen cùng với Milo 1 đơn hàng của tôi mà tách làm 3 lần giao đặt_hàng từ ngày 18/03 mà tới 28/03 mới nhận được hoàn_chỉnh đơn hàng . Tôi nhập địa_chỉ ở công_ty mà phải đi 3 lần vô_cùng phiền_phức lần tách đơn hàng của tôi gửi tin nhắn xin_lỗi và thông_báo mà chẳng ghi ngày nào sẽ giao hàng .,1
train_000298,mua nhầm chats với shop không thấy trả_lời Shop phục_vụ rất kém,1
train_000299,Nếu ai đang có cơ_hội du_lịch ở Hàn_Quốc thì nên mua còn nếu muốn tìm_hiểu về văn_hoá con_người Hàn_Quốc thì nên tìm cuốn khác . Ngoài việc hướng_dẫn các địa_điểm du_lịch và cách đi chơi thì quyển sách này không có nội_dung gì khác nên chỉ dành cho người đi du_lịch thôi.Sách có in màu hình đẹp .,1
train_000300,"- Kem ban_đêm : thấm mịn da . - Kem ban_ngày gây dị_ứng , ngứa - sane phâm ko làm trắng chỉ làm đều màu_da",1
train_000301,Giay rot hot ,0
train_000302,Hàng đẹp.shop phục_vụ tốt.thanks you shop,0
train_000303,Thái_độ wá tệ ngta mua của mình đem đến LN cho mình mà cái thái_độ kieu đó kg biêt nghĩ đc cái j ngươi làm KD chả ai thế đâu làm như có mình bán thôi hay sao ấy quay lại mua kg bán hả mơ đi,1
train_000304,Chất_lượng sản_phẩm tuyệt_vời Chất_lượng sản_phẩm tuyệt_vời Shop phục_vụ rất tốt Rất đáng tiền Thời_gian giao hàng rất nhanh . Đóng_gói k kỹ cho lắm,0
train_000305,đặt trưa hqua trưa hnay có hàng làm_ăn rất mau_lẹ 5 sao,0
train_000306,Dùng được mấy ngày mà nút chuột giữa đã không cuộn lên cuộn xuống được shop mất uy_tín quá,1
train_000307,Rate 5 sao giao hàng nhanh + hàng đúng với mô_tả .,0
train_000308,Shop ơi chán quá hôm_nay hí_hửng rất thích đồng_hồ này nhưng e chưa dùng hết cả ngày Chỉ rửa tay vói tắm thôi Đồng_hồ đã hấp_hơi hết ở trong rồi ,1
train_000309,Lúc tôi đặt hàng là 109k tại sao đến lúc giao lại lấy 125k . Phải lấy đúng giá so với lúc đặt hàng chứ . Chất lượng sp khá đc vừa tầm tiền,0
train_000310,Sản_phẩm phải bảo_quản ở nhiệt_độ 0-5 độ C mà gói hàng Shop gởi hôm_qua GHN chiều hôm nay mới giao hàng trong điều_kiện bình thường.Mình có hỏi Giao hàng nhanh thì ngta nói k nhận giao hàng bảo_quản lạnh nên mình nghĩ Shop nên tự giao hàng sẽ tốt hơn cho khách_hàng,1
train_000311,mở gói ra đã thấy vết cắt ...  chất_lượng thì ...,1
train_000312,Đóng_gói sản_phẩm rất đẹp và chắc_chắn Chất_lượng hàng phù_hợp với giá tiền,0
train_000313,Giao ko dung hàng bao bi cũ nát . Thay doi sp ko báo trước cho khách biet,1
train_000314,dây xài quá dở ko có độ đàn_hồi . phí tiền mua bực vào người .,1
train_000315,Đóng_gói cẩn_thận chất_lượng ok,0
train_000316,Size không đúng chuẩn không đúng như quảng_cáo .,1
train_000317,Đầu cắm micro usb gia_công quá tệ . Không cắm vô được Galaxy A3 2016 .,1
train_000318,Bắp_tay bắp_chân dùng có tác_dụng nhanh tiếc mỗi bụng mình rạn k dùng dc vì quá ngứa  Nói_chung ok  Chất_lượng sản_phẩm tuyệt_vời,0
train_000319,Mình hâm_mộ anh Minh_Nhật từ lúc đọc những tác_phẩm của anh ấy trên Trà sữa cho tâm_hồn khi ấy văn_phong của anh đầy tính nhân_văn và cảm_xúc . Nhưng khi mua quyển Nơi những cơn gió dừng chân này thì mình vô củng thất_vọng . Cốt_truyện lộn_xộn truyện này liên_kết truyện kia bằng cách thay_đổi nhân_vật khiến truyện phức tâp rối_bù cả lên . Nội_dung cũng không thực_sự đặc_sắc đa_số chỉ xoay quanh công_việc và chuyện tình tan_vỡ của nhân_vật . Điểm cộng duy_nhất của tác là bìa được thiết_kế đơn_giản và rất trang_nhã với tông màu hồng .,1
train_000320,"Đóng_gói tốt , hàng đẹp và chất_lượng",0
train_000321,Chất_lượng sản_phẩm rất kém .. quá yếu chỉ sôi ụt ụt .. trứng còn ko chín .. quá sai_lầm,1
train_000322,Hàng giao không đúng như hình_ảnh nhãn_mác đè lên nhau,1
train_000323,Hàg tốt . Giá tốt ,0
train_000324,Bánh_dẻo ngon vô_cùng ! ! Giá_cả rẻ so với chát lượng mn nên ăn thử nhé ! ! ! Sẽ ủng_hộ !   Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn Rất đáng tiền,0
train_000325,để lâu k dùng sẽ bị sét phần miệng và thân của bình nhưng 1 ít thôivề giữ lạnh hoặc nóng thì chỉ được khoảng 1 buổi như_vậy cũng đủ tuy_nhiên về sau khi cho nước nóng vào bình thì thành bình rất nóng nóng đến_nỗi muốn bỏng cả tay : ( (,1
train_000326,""" Thôi quá hãi với HTC ! Lag má ơi ! Đã cọc Note 7 ! """,1
train_000327,giao hàng nhanh đóng_gói cẩn_thận shop nhiệt_tình với khách,0
train_000328,Shop gói hàng trong hộp rất chắc_chắn k bị móp méo j ( điem này m rất thích ) hàng auth . M đang dùng chưa hết nhưng mua dự_trữ hộp này nhân lúc còn hàng sale : ) ),0
train_000329,Đáng đồng_tiền Chất_lượng sản_phẩm tuyệt_vời,0
train_000330,_Son đẹp . Giao hàng rất nhanh,0
train_000331,Giao hàng Lâu quá khách nhắn_tin k thèm trả_lời,0
train_000332,Sản_phẩm như cứt ý . Dẹp mẹ đi Chất_lượng sản_phẩm rất kém,1
train_000333,tiki ơi sao sách em mua trên này lại ko có mã vậy nó chỉ in thôi ko có mã khai_báo sách chính hãng,1
train_000334,Đóng_gói sản_phẩm rất đẹp và chắc_chắn Shop phục_vụ rất tốt Rất đáng tiền Thời_gian giao hàng hơi lâu một_chút nhưng cho chất_lượng sp 5 sao,0
train_000335,Hàng y hình giày hơi cứng xíu . Đóng_gói chắc_chắn,0
train_000336,Chất_lượng sản_phẩm rất kém . Hàng rất tệ tôi rất muốn trả hàng . Shopee có_thể giúp ko ?,1
train_000337,Mình rất thích nhà_sách vì các đầu_sách đều có chọn_lọc cho bé và rất hấp_dẫn mình không mất nhiều thời_gian để tìm và đánh_giá . Nhà_sách đóng_gói rất đẹp chất_lượng sách râtd tốt . Giao hàng nhanh . Mong nhà_sách tiếp_tục phát_triển và chọn_lựa những đầu_sách hay cho trẻ .,0
